1015.14,-90.82,297.85,3.79,-18.4,0.08
1103.52,-26.37,242.68,-11.21,25.66,-4.67
880.86,-599.12,306.64,21.95,3.24,11.84
1175.29,-574.71,533.2,43.4,-5.9,38.54
1119.14,292.48,696.29,43.09,7.44,25.6
264.65,-365.23,-663.09,50.69,-5.7,36.67
907.71,-98.14,269.04,28.85,-19.54,18.39
967.29,210.94,-213.38,29.76,-37.15,28.4
984.38,111.33,832.52,8.31,-56.02,49.08
783.69,219.24,-49.32,19.29,-28.37,12.56
1026.37,431.15,809.08,7.08,-35.73,3.19
1697.27,78.12,1171.39,8.56,-19.24,5.76
710.94,496.09,354.0,-11.58,-5.08,-11.76
1171.88,116.7,1166.5,-53.25,17.09,0.95
1243.65,6.84,568.36,-31.3,28.87,-52.88
1558.59,-290.53,116.7,-71.6,13.1,-39.69
345.21,-381.35,115.72,-48.58,-20.58,-50.25
1085.45,-86.91,-329.59,-14.45,-23.47,-42.72
1999.94,216.8,1849.12,-1.6,-43.27,-17.08
1528.32,126.46,723.14,4.98,-63.6,23.12
499.02,-1045.41,254.39,37.62,-37.5,35.07
1556.64,82.52,513.18,62.82,-32.5,18.15
1510.25,-38.09,628.91,67.5,-10.45,43.73
911.13,1632.32,-553.22,64.44,29.14,7.78
1913.57,8.3,-692.87,15.7,66.22,23.93
708.5,-381.35,766.6,-30.92,39.78,1.5
718.26,291.02,718.26,-33.03,8.5,21.97
1269.53,-806.64,-464.36,-11.73,1.77,8.85
998.54,-144.53,-3.91,10.15,11.28,-5.22
891.11,-34.67,-70.31,16.21,-20.79,-3.85
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
