760.74,-916.02,-487.79,31.25,-12.49,27.21
1858.89,1177.25,1773.44,25.82,-25.66,41.49
1159.67,-103.03,-229.0,16.35,-47.32,51.36
1386.23,-302.25,-1.95,12.24,-49.05,32.76
63.48,-415.04,-1287.6,43.47,-43.33,29.08
9.77,-265.62,-703.61,34.55,-50.56,21.37
1537.11,-90.33,1121.09,-15.49,-46.89,18.58
807.13,363.28,-300.29,19.92,-10.21,-4.02
101.56,1497.56,-1837.4,-9.5,-28.02,-41.15
1550.29,-108.4,1104.49,-67.05,-30.73,-44.12
830.08,-123.05,832.52,-28.19,18.27,-90.9
1542.97,-899.41,-120.61,-47.24,23.93,-12.9
867.19,950.2,1975.59,-70.34,25.53,17.15
1999.94,-59.57,-306.15,4.2,45.06,-22.62
1299.32,-354.0,-218.26,43.76,40.6,0.6
1643.07,292.97,-69.82,52.64,17.08,6.46
1252.44,-36.62,351.07,37.3,-3.13,23.6
785.16,104.0,543.46,30.17,-5.31,9.83
950.68,818.36,889.65,14.98,6.48,-7.95
991.7,512.7,157.23,6.27,9.11,-17.8
973.14,32.23,243.16,-14.04,4.01,17.84
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
