908.69,49.8,376.95,2.77,0.18,-1.58
888.67,27.34,371.09,1.94,-1.08,-1.47
882.32,37.6,333.5,5.4,-3.21,-3.07
850.1,29.79,359.38,-0.56,-8.12,-1.26
884.77,64.94,375.0,15.73,-7.83,-8.39
875.0,2.93,344.73,18.89,-8.16,-9.63
1027.34,91.31,450.2,20.94,-10.5,-6.03
1062.99,-108.89,95.7,-14.25,9.6,-6.4
771.0,-208.98,511.23,23.65,14.15,-0.2
816.89,21.0,51.27,17.53,7.0,15.72
958.98,-71.78,-224.61,4.38,-14.9,39.15
1121.58,-53.22,594.24,1.37,-15.18,25.63
1019.04,-311.52,102.05,15.69,-28.81,27.81
1117.68,3.42,33.69,41.11,-35.37,21.5
300.29,383.3,-1466.31,4.49,-35.28,22.01
699.71,612.79,-272.46,22.85,-41.66,12.76
650.88,568.36,-27.34,-8.53,-42.23,-1.95
651.86,-392.09,-481.45,1.5,-34.54,-4.56
532.71,1315.92,112.79,5.79,-38.3,-23.09
1476.56,-401.86,1553.71,-33.22,-23.73,-3.74
572.27,-88.87,840.33,-33.55,-4.83,-18.48
630.86,720.7,338.87,-54.54,-2.66,-19.66
1672.36,-386.23,72.75,-39.83,6.67,-24.6
685.55,177.25,986.33,-25.34,20.32,-9.72
772.46,-195.31,263.18,2.16,34.56,-25.36
207.03,-191.41,885.25,-21.18,28.46,-0.21
1164.06,90.33,530.76,-8.42,38.49,-12.67
1491.7,-541.99,-662.11,23.17,33.4,-11.44
1859.38,136.23,-569.82,55.63,25.0,21.1
1218.75,-408.69,-530.27,48.23,26.03,11.82
818.36,222.66,319.82,33.05,8.66,13.79
1220.7,1596.19,-400.88,23.76,-19.76,-8.63
988.28,349.61,323.24,5.58,-6.04,-20.98
947.27,159.67,307.62,-12.24,4.48,13.85
952.15,41.02,313.96,-14.11,2.75,18.72
932.62,33.69,318.36,9.54,5.22,-3.22
