1105.96,16.6,470.7,35.18,-14.62,-27.1
879.39,625.49,417.48,-15.5,12.66,-3.72
1014.16,177.73,288.57,-1.38,-4.35,-55.63
812.5,433.59,-273.93,-16.4,-22.15,-65.66
898.44,-308.11,-789.06,-66.71,-31.42,-7.33
1331.54,-537.6,75.2,-85.21,-54.76,16.42
1051.27,-420.9,159.18,-27.22,-51.82,24.38
868.16,-285.64,471.68,-1.69,-30.79,50.24
717.77,45.41,369.14,12.45,-23.73,54.0
197.27,-1475.59,-1285.64,24.27,-17.56,45.16
1467.29,830.57,802.25,32.71,-7.9,19.93
1141.6,418.95,481.45,21.5,-10.74,20.01
1137.7,697.27,-128.91,12.4,-11.37,-11.15
816.89,482.42,555.18,-29.69,-12.69,-7.73
1708.01,-1393.07,1023.44,-37.32,-0.17,-50.86
1571.78,-19.04,665.53,-50.91,-13.95,-133.18
499.51,109.86,459.47,-83.47,6.02,-71.54
525.88,-912.11,34.67,-92.36,-24.72,2.87
1198.24,-976.07,-137.21,-5.33,-22.31,10.15
1019.04,-356.93,393.07,40.92,-23.21,-14.69
1491.7,-267.58,689.94,-5.56,59.82,56.65
849.61,131.84,292.97,-40.04,92.4,82.21
841.31,-85.94,269.53,-4.82,77.81,21.25
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
