966.8,-80.57,-11.72,17.07,-10.69,14.35
1604.98,-130.86,90.82,31.76,-22.29,18.92
341.8,-41.5,-139.65,3.57,-30.95,29.44
616.7,384.28,452.64,33.73,-25.08,13.4
-37.6,-517.09,-323.73,21.4,-34.67,34.44
193.36,86.43,-882.32,1.73,-43.4,27.82
1089.36,-72.75,-420.9,-14.43,-26.22,12.77
125.0,-469.73,-2000.0,5.34,-13.58,3.16
616.7,586.91,-998.05,-16.34,-30.89,-1.4
411.62,1547.36,-340.82,-19.5,-15.01,-27.5
897.95,-86.91,147.46,-19.48,-14.16,-71.1
524.41,150.88,703.61,-42.37,24.76,-34.93
1233.89,-100.59,77.15,-39.56,27.69,-34.83
1170.9,-1223.63,707.03,-24.3,21.68,-23.91
479.0,-721.19,502.44,-14.86,23.89,-0.84
1715.82,485.35,282.71,23.61,20.99,22.15
1362.79,-917.48,-465.82,43.76,10.56,26.64
1235.35,342.29,-369.63,52.27,-2.06,32.65
1322.27,802.25,-200.2,39.69,-6.31,20.08
913.09,1000.0,-77.64,9.64,9.0,-23.55
965.33,65.43,201.17,-10.82,10.34,1.99
964.84,-41.99,221.19,-18.8,14.89,22.47
972.17,-53.22,229.0,-6.5,13.97,10.62
971.19,-39.06,249.02,4.13,3.95,4.42
960.94,-19.53,250.49,4.46,-12.7,2.31
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
